altitude,latitude,longitude
0,35716574,139848419
0,35668516,139705450
0,35690059,139835316
0,35696427,139772110
0,35659196,139715865
0,35697220,139825848
0,35714308,139752361
0,35680249,139784852
0,35701710,139827023
0,35667441,139758278
0,35686298,139815994
0,35714762,139760462
0,35701637,139750412
0,35624554,139725043
0,35691744,139736320
0,35714820,139776221
0,35744373,139808321
0,35730703,139715824
0,35690970,139843194
0,35693671,139767274
0,35676138,139765179
0,35776729,139848447
0,35647641,139743473
0,35701309,139777377
0,35633767,139720225
0,35776406,139711102
0,35622209,139722169
0,35732393,139725883
0,35704053,139839488
0,35782997,139718579
0,35683781,139719993
0,35664279,139859098
0,35660493,139755019
0,35656978,139759801
0,35774394,139722174
0,35698636,139804247
0,35626327,139775515
0,35697736,139892009
0,35629108,139887550
0,35672256,139703008
0,35642208,139836884
0,35650201,139755205
0,35706567,139754026
0,35709688,139791140
0,35685973,139776980
0,35651821,139883628
0,35654879,139743979
0,35769919,139822397
0,35714605,139789359
0,35730005,139708596
0,35666576,139701713
0,35673960,139763997
0,35694330,139770935
0,35650410,139756416
0,35777149,139790097
0,35632247,139799687
0,35669453,139741672
0,35656564,139733351
0,35744483,139732966
0,35709723,139781019
0,35755413,139741092
0,35674160,139814716
0,35646834,139710808
0,35665326,139701819
0,35706077,139733271
0,35662963,139757265
0,35781501,139719227
0,35661130,139727903
0,35656065,139736432
0,35661342,139862532
0,35716344,139773335
0,35673151,139761302
0,35736594,139713350
0,35668766,139700957
0,35670822,139883970
0,35659656,139718041
0,35692565,139793376
0,35630690,139737644
0,35729547,139721624
0,35715852,139792553
0,35696195,139772962
0,35680532,139769609
0,35672927,139735935
0,35772212,139801022
0,35789355,139700527
0,35711212,139804352
0,35776612,139790691
0,35612408,139731995
0,35760768,139788055
0,35658540,139709790
0,35669135,139864529
0,35663501,139842641
0,35645941,139744614
0,35728072,139789780
0,35674665,139762627
0,35743785,139854539
0,35620574,139718291
0,35691289,139705097
0,35724876,139869888
0,35697342,139813239
0,35750084,139803969
0,35711271,139745041
0,35723595,139793676
0,35700609,139896696
0,35758965,139724106
0,35651903,139818879
0,35629753,139736910
0,35702494,139783925
0,35688984,139769690
0,35723945,139777626
0,35667532,139740490
0,35729571,139713618
0,35702605,139898530
0,35711258,139720688
0,35710877,139775682
0,35679999,139774860
0,35683767,139788056
0,35636804,139714901
0,35647158,139754704
0,35676667,139739054
0,35607410,139715107
0,35625301,139726853
0,35674345,139769415
0,35660356,139760514
0,35758982,139732714
0,35668764,139758065
0,35702862,139774262
0,35705446,139753328
0,35607776,139742706
0,35633313,139713101
0,35657449,139702232
0,35605359,139723566
0,35684645,139772452
0,35703905,139734098
0,35701039,139757812
0,35630000,139737015
0,35616654,139712574
0,35676215,139806909
0,35612910,139723363
0,35721951,139785969
0,35659895,139743093
0,35667964,139758152
0,35710854,139812683
0,35702683,139773849
0,35713090,139717747
0,35670038,139766638
0,35626003,139773304
0,35695026,139701977
0,35642395,139807224
0,35692318,139702269
0,35616925,139733021
0,35671299,139811265
0,35657540,139743334
0,35752882,139713381
0,35690679,139762400
0,35632331,139739956
0,35718470,139755184
0,35662370,139858050
0,35709401,139773166
0,35660551,139871354
0,35773128,139860289
0,35683347,139772046
0,35646234,139856637
0,35625025,139750234
0,35662073,139748523
0,35623260,139725878
0,35666201,139710828
0,35794176,139802410
0,35630965,139796658
0,35630309,139733017
0,35746108,139719962
0,35712170,139707334
0,35715189,139803764
0,35733352,139792842
0,35661528,139720194
0,35705730,139796913
0,35669753,139755535
0,35693237,139782760
0,35711705,139774852
0,35688903,139707750
0,35655989,139752698
0,35670919,139748585
0,35727204,139771622
0,35670750,139705505
0,35638959,139712854
0,35683008,139789249
0,35621964,139895543
0,35752127,139734598
0,35611075,139715076
0,35701715,139752856
0,35698349,139811480
0,35768399,139863330
0,35691016,139735799
0,35693269,139706206
0,35669237,139702300
0,35675325,139779059
0,35689134,139772657
0,35689316,139789832
0,35692498,139722211
0,35726419,139700535
0,35626974,139725768
0,35753575,139705489
0,35688450,139769518
0,35714793,139854655
0,35727626,139710158
0,35640777,139873133
0,35703229,139749368
0,35670285,139717485
0,35711844,139807374
0,35741103,139730879
0,35681344,139786454
0,35696840,139814788
0,35749596,139741749
0,35680265,139713889
0,35636127,139884240
0,35648309,139720414
0,35710081,139788063
0,35778525,139815451
0,35711774,139777073
0,35694634,139702435
0,35689396,139748946
0,35647495,139707403
0,35695099,139752061
0,35665081,139762513
0,35731063,139881453
0,35725543,139729712
0,35686583,139770123
0,35707049,139804479
0,35626094,139716473
0,35759325,139793387
0,35653928,139763394
0,35781740,139732100
0,35685053,139700351
0,35727716,139771145
0,35671771,139762387
0,35663774,139895918
0,35690971,139778262
0,35605673,139736267
0,35660131,139756073
0,35702226,139745208
0,35686870,139791549
0,35607633,139707723
0,35705060,139723302
0,35702164,139752955
0,35730740,139713796
0,35731813,139711932
0,35745722,139752486
0,35694761,139765662
0,35778164,139720957
0,35668391,139792201
0,35713673,139702114
0,35631671,139745423
0,35710709,139731440
0,35665356,139701757
0,35660990,139737585
0,35667905,139706239
0,35705813,139751011
0,35731084,139718519
0,35666263,139805154
0,35680872,139892714
0,35687636,139776623
0,35627782,139740557
0,35623025,139737793
0,35659232,139715384
0,35617353,139777003
0,35672379,139747784
0,35710881,139797259
0,35708613,139752509
0,35654882,139757073
0,35617305,139735394
0,35670038,139766638
0,35648442,139746567
0,35687184,139768680
0,35733727,139773534
0,35712937,139761543
0,35639409,139715237
0,35652070,139730562
0,35737764,139703500
0,35715860,139762642
0,35655500,139701244
0,35751856,139701201
0,35671482,139763206
0,35629390,139875833
0,35691498,139706584
0,35671960,139760382
0,35643199,139866994
0,35696188,139796694
0,35708773,139774818
0,35721935,139880012
0,35696383,139764834
0,35680185,139715289
0,35699830,139764446
0,35661939,139728234
0,35667577,139745051
0,35693345,139821815
0,35676678,139737574
0,35773310,139722626
0,35781996,139718300
0,35721580,139706728
0,35745530,139854814
0,35736469,139865071
0,35655199,139701024
0,35655853,139760083
0,35713235,139793336
0,35674358,139877201
0,35654943,139731973
0,35669864,139702887
0,35703873,139889106
0,35730274,139711117
0,35668097,139747711
0,35634552,139784575
0,35742231,139761966
0,35701536,139771042
0,35711169,139792278
0,35747162,139805917
0,35723571,139872066
0,35712205,139710313
0,35666307,139805937
0,35720050,139791605
0,35792060,139789894
0,35797686,139802044
0,35606146,139733934
0,35687553,139790770
0,35695884,139814572
0,35731669,139708328
0,35709496,139743477
0,35757684,139855244
0,35689342,139844033
0,35724744,139713172
0,35687700,139722027
0,35658925,139709484
0,35663930,139738103
0,35666176,139757029
0,35716846,139768667
0,35740268,139707813
0,35722672,139786027
0,35715882,139774592
0,35666660,139835263
0,35718281,139789296
0,35761786,139705400
0,35636856,139762055
0,35680985,139701106
0,35654370,139749904
0,35632283,139790887
0,35704397,139774328
0,35724204,139777901
0,35689382,139701618
0,35691007,139760366
0,35673170,139770031
0,35706175,139701793
0,35675331,139747618
0,35721865,139707221
0,35732551,139739350
0,35714151,139776998
0,35631176,139879661
0,35659897,139706348
0,35655361,139792414
0,35651242,139756400
0,35711745,139777100
0,35728539,139806046
0,35646402,139725640
0,35704726,139792864
0,35764865,139867384
0,35695245,139701627
0,35695638,139794688
0,35705823,139707378
0,35681322,139701385
0,35671744,139726017
0,35709532,139702753
0,35658678,139703248
0,35727192,139771492
0,35604729,139722786
0,35672362,139772295
0,35697490,139851038
0,35667204,139707870
0,35732734,139781787
0,35645775,139730666
0,35698045,139703607
0,35725597,139714986
0,35665101,139738449
0,35732790,139722899
0,35706294,139865839
0,35608892,139718634
0,35635188,139730257
0,35682890,139772827
0,35719105,139820792
0,35619253,139779040
0,35703797,139803749
0,35640110,139739289
0,35615062,139714508
0,35634975,139885129
0,35758849,139828896
0,35655107,139758598
0,35634763,139791231
0,35711218,139730477
0,35671908,139757846
0,35679531,139775917
0,35732952,139712246
0,35610843,139716944
0,35637653,139740815
0,35731724,139710751
0,35707116,139798417
0,35630389,139744748
0,35671776,139764283
0,35710157,139810399
0,35688185,139745325
0,35684593,139717122
0,35713398,139734883
0,35715116,139708477
0,35626191,139722919
0,35714356,139704180
0,35671824,139772133
0,35701259,139700096
0,35633782,139789357
0,35698410,139772896
0,35645203,139719146
0,35683751,139743905
0,35643228,139748176
0,35706252,139755580
0,35660434,139700016
0,35735000,139884533
0,35660028,139700410
0,35684305,139729400
0,35632649,139718485
0,35710909,139703152
0,35661376,139734339
0,35624289,139709891
0,35624393,139879844
0,35702261,139764505
0,35771935,139830963
0,35601067,139755715
0,35690688,139700289
0,35709551,139809917
0,35709658,139702313
0,35703496,139761471
0,35659833,139700620
0,35694650,139744689
0,35676479,139749603
0,35728937,139771102
0,35712648,139775567
0,35684855,139703698
0,35692375,139756352
0,35626518,139775976
0,35690641,139756773
0,35766947,139848062
0,35705436,139823193
0,35698706,139771376
0,35607018,139734673
0,35670367,139716884
0,35624735,139725570
0,35713896,139760790
0,35695989,139799881
0,35685032,139716301
0,35699393,139716147
0,35670853,139764499
0,35775926,139871705
0,35657518,139752916
0,35729602,139742918
0,35672645,139738951
0,35697250,139770822
0,35625395,139738803
0,35732224,139736699
0,35714609,139711488
0,35684084,139763003
0,35672118,139760214
0,35696836,139785936
0,35677800,139736421
0,35661406,139729946
0,35682335,139767079
0,35742855,139729530
0,35670566,139742399
0,35680533,139772209
0,35689917,139702670
0,35626733,139889001
0,35659547,139705235
0,35749311,139715255
0,35622202,139775116
0,35778682,139804601
0,35696113,139830978
0,35661915,139779689
0,35653620,139770141
0,35700671,139814930
0,35655702,139892136
0,35635879,139724318
0,35702811,139776389
0,35621496,139750037
0,35655432,139737717
0,35765267,139726220
0,35668205,139816513
0,35739099,139815553
0,35680393,139772838
0,35603093,139734556
0,35737217,139728098
0,35713638,139702637
0,35605123,139701796
0,35680003,139784482
0,35667423,139834695
0,35694488,139833998
0,35698939,139772593
0,35674765,139762964
0,35681941,139774160
0,35663815,139862612
0,35660031,139705353
0,35719508,139779979
0,35631712,139787193
0,35672397,139760405
0,35695695,139816377
0,35744657,139798026
0,35793866,139823114
0,35653578,139896706
0,35695930,139827277
0,35662014,139761867
0,35663257,139715222
0,35729248,139717096
0,35692950,139812659
0,35656935,139750018
0,35666384,139759440
0,35624155,139835453
0,35683161,139871059
0,35759770,139773603
0,35605343,139734984
0,35742306,139738462
0,35650537,139820070
0,35696810,139806861
0,35716501,139712389
0,35733268,139711328
0,35735511,139744887
0,35733168,139881282
0,35672712,139782502
0,35632535,139795326
0,35760722,139705858
0,35655384,139736757
0,35673972,139762609
0,35663933,139869087
0,35726432,139856733
0,35761063,139763765
0,35625426,139724768
0,35689881,139779175
0,35745796,139719855
0,35680418,139768061
0,35660654,139701856
0,35655706,139796900
0,35652761,139735924
0,35760887,139882318
0,35705321,139701213
0,35628520,139736645
0,35709646,139750657
0,35743928,139733022
0,35665799,139754850
0,35674028,139717311
0,35701659,139794636
0,35701451,139897106
0,35740950,139875927
0,35696162,139804972
0,35671854,139702492
0,35659323,139745259
0,35712786,139759630
0,35682826,139739259
0,35654943,139742766
0,35732743,139780610
0,35723413,139737187
0,35708304,139771804
0,35652520,139759577
0,35686554,139810949
0,35692045,139771822
0,35691169,139770864
0,35661870,139823643
0,35761580,139819406
0,35790534,139764707
0,35690575,139769721
0,35699223,139744887
0,35689719,139834713
0,35652449,139733328
0,35618166,139713571
0,35697984,139777750
0,35668294,139786620
0,35742321,139853485
0,35626953,139890600
0,35666009,139758276
0,35732362,139825578
0,35662514,139734127
0,35657698,139795017
0,35657390,139750390
0,35660001,139790833
0,35691088,139706298
0,35717423,139726020
0,35695180,139810558
0,35683697,139757696
0,35652618,139717218
0,35786239,139787813
0,35633105,139881393
0,35647811,139702629
0,35736012,139814132
0,35691231,139846259
0,35673550,139761626
0,35690501,139768900
0,35654437,139756758
0,35627699,139786726
0,35667937,139765456
0,35727436,139773226
0,35675512,139763509
0,35701457,139757407
0,35656352,139782693
0,35727476,139774272
0,35716829,139717418
0,35690104,139846369
0,35739700,139758852
0,35661962,139730279
0,35690743,139704344
0,35697911,139768677
0,35686955,139849013
0,35674774,139773765
0,35658574,139732380
0,35665694,139800252
0,35679431,139768463
0,35703553,139752278
0,35732256,139784844
0,35768680,139874590
0,35708153,139756779
0,35759271,139749222
0,35703702,139791634
0,35674394,139762572
0,35691889,139705449
0,35781927,139717445
0,35666135,139725581
0,35710469,139763606
0,35683921,139784829
0,35670365,139744765
0,35667690,139847672
0,35701648,139770881
0,35657390,139750390
0,35655706,139739792
0,35652498,139760291
0,35674538,139713364
0,35754502,139820406
0,35729828,139712772
0,35706360,139744236
0,35763768,139720383
0,35675209,139820539
0,35726750,139728405
0,35685558,139799441
0,35692061,139743502
0,35690695,139703119
0,35663981,139718690
0,35646983,139831298
0,35680774,139776457
0,35606801,139713987
0,35760047,139793048
0,35652879,139721211
0,35704730,139845739
0,35791760,139802378
0,35716611,139796367
0,35638738,139798201
0,35673920,139738634
0,35682292,139799362
0,35725953,139702645
0,35625433,139738345
0,35729852,139715438
0,35677718,139791741
0,35711395,139797988
0,35685427,139780404
0,35669284,139801137
0,35656768,139756838
0,35690574,139706431
0,35659571,139702100
0,35618016,139728809
0,35783276,139720517
0,35671583,139762873
0,35779832,139814138
0,35686306,139713666
0,35706781,139780061
0,35662258,139782399
0,35665194,139885994
0,35730618,139756074
0,35789754,139700096
0,35634204,139715402
0,35665943,139771037
0,35697781,139774199
0,35675439,139765604
0,35720789,139729620
0,35630646,139739262
0,35738994,139733038
0,35658109,139729905
0,35645148,139757654
0,35613278,139726147
0,35762519,139734603
0,35609993,139748316
0,35733021,139723990
0,35686377,139793005
0,35699566,139720380
0,35683684,139777798
0,35666076,139893512
0,35625935,139723383
0,35655709,139795628
0,35690183,139732188
0,35657280,139701709
0,35716237,139806012
0,35706297,139723582
0,35686091,139770552
0,35666018,139849394
0,35750482,139701206
0,35663404,139732530
0,35739125,139878532
0,35789678,139759875
0,35687939,139701967
0,35657700,139713699
0,35686422,139826236
0,35698373,139772233
0,35655887,139758479
0,35613614,139758113
0,35656705,139734338
0,35720162,139703737
0,35665583,139737285
0,35701442,139773529
0,35671126,139790723
0,35769472,139795778
0,35721305,139865057
0,35711295,139783993
0,35747758,139820163
0,35777389,139870251
0,35708373,139774772
0,35669105,139706237
0,35646880,139710005
0,35625899,139718645
0,35659574,139730353
0,35799773,139878267
0,35671364,139746933
0,35614297,139729688
0,35782594,139800589
0,35682231,139715331
0,35604132,139755171
0,35702001,139752571
0,35741649,139716440
0,35606683,139738211
0,35670953,139765250
0,35696715,139773827
0,35648617,139709145
0,35672836,139794114
0,35653118,139770189
0,35662509,139759564
0,35634090,139714058
0,35682220,139764997
0,35761397,139791322
0,35662151,139750945
0,35642115,139806259
0,35695868,139755696
0,35698316,139762711
0,35669565,139751624
0,35733896,139832089
0,35698936,139726042
0,35694097,139778230
0,35696434,139821536
0,35692325,139770685
0,35669789,139734013
0,35666071,139704983
0,35707464,139831750
0,35696193,139705891
0,35688553,139810771
0,35764585,139759418
0,35609448,139751331
0,35666112,139759332
0,35696936,139830262
0,35607160,139743893
0,35689792,139764223
0,35668331,139758473
0,35690877,139844163
0,35671384,139716957
0,35607657,139750054
0,35644082,139745179
0,35657995,139703211
0,35698232,139825164
0,35668077,139798439
0,35756521,139743295
0,35643059,139733885
0,35634351,139885324
0,35762246,139730002
0,35664276,139758698
0,35689718,139898056
0,35778713,139806320
0,35658862,139703505
0,35672803,139762961
0,35734435,139768194
0,35743033,139845924
0,35633077,139880914
0,35684519,139867926
0,35682258,139779979
0,35737458,139710562
0,35699155,139768231
0,35733336,139738609
0,35750614,139864797
0,35617038,139734273
0,35639579,139713583
0,35733046,139705790
0,35695437,139778245
0,35771925,139714560
0,35697160,139787384
0,35786411,139797439
0,35641022,139803346
0,35657902,139701061
0,35691635,139780172
0,35679155,139818743
0,35666703,139765660
0,35688969,139781646
0,35727294,139764551
0,35671384,139746952
0,35663231,139723823
0,35752302,139803123
0,35688753,139811121
0,35690025,139702423
0,35656141,139780812
0,35713470,139702019
0,35701368,139711532
0,35711752,139703228
0,35690176,139700174
0,35743931,139806997
0,35749092,139700013
0,35666599,139738701
0,35702424,139775989
0,35705640,139779563
0,35743552,139803313
0,35732412,139709502
0,35683594,139701942
0,35694340,139739159
0,35712921,139805775
0,35669548,139860658
0,35653708,139750265
0,35667296,139730321
0,35789348,139779388
0,35673601,139761163
0,35670085,139750186
0,35669069,139803200
0,35682808,139770308
0,35762862,139831914
0,35704660,139751196
0,35632230,139798328
0,35696363,139785224
0,35701997,139889763
0,35626980,139720586
0,35727921,139710084
0,35660221,139708957
0,35769602,139872317
0,35717884,139727933
0,35746377,139793638
0,35646035,139820185
0,35749742,139805728
0,35630168,139720091
0,35620802,139717871
0,35671885,139799293
0,35741819,139736884
0,35682490,139770747
0,35626947,139886521
0,35687232,139775496
0,35647640,139757516
0,35749593,139820990
0,35728996,139749158
0,35727954,139708402
0,35762188,139828972
0,35633530,139720365
0,35728021,139719640
0,35698209,139716623
0,35658943,139714181
0,35707616,139760783
0,35602225,139733856
0,35645835,139700788
0,35728914,139729145
0,35737068,139761872
0,35670821,139725468
0,35791129,139870393
0,35733785,139792728
0,35686455,139806241
0,35706489,139774774
0,35630055,139734328
0,35627440,139882785
0,35673911,139806694
0,35664444,139860408
0,35616209,139732446
0,35627809,139774899
0,35655966,139737658
0,35680050,139744151
0,35692916,139769185
0,35699350,139770635
0,35672768,139703779
0,35715499,139801650
0,35645599,139816526
0,35699944,139748633
0,35627001,139750194
0,35674705,139748331
0,35707776,139772486
0,35695871,139742794
0,35619072,139707180
0,35697094,139729782
0,35665184,139759862
0,35728695,139774402
0,35697285,139701003
0,35675965,139847733
0,35734496,139764676
0,35669664,139704853
0,35757503,139734038
0,35608543,139746387
0,35727340,139771430
0,35645793,139710651
0,35732583,139833368
0,35661943,139701400
0,35628685,139725627
0,35729321,139708746
0,35610979,139705909
0,35710752,139773453
0,35715350,139825269
0,35747532,139840800
0,35659317,139718020
0,35689986,139701918
0,35786135,139707557
0,35665514,139811033
0,35695384,139779339
0,35657845,139790640
0,35721621,139765868
0,35744079,139797874
0,35698706,139742563
0,35732283,139726032
0,35676525,139787161
0,35702060,139798543
0,35630340,139737413
0,35625570,139728184
0,35725872,139772014
0,35654961,139736685
0,35664548,139730600
0,35693523,139760395
0,35680658,139715789
0,35642197,139747037
0,35708692,139774713
0,35770949,139759318
0,35686393,139784417
0,35750656,139821039
0,35603772,139731530
0,35689550,139702390
0,35677680,139778473
0,35713852,139796680
0,35750708,139804010
0,35664797,139738733
0,35651911,139706568
0,35696185,139796094
0,35706962,139783316
0,35669554,139789084
0,35683729,139874579
0,35689662,139712624
0,35717171,139875658
0,35616392,139716910
0,35710795,139785356
0,35734020,139895549
0,35649554,139753978
0,35642196,139806839
0,35656997,139780875
0,35601748,139741625
0,35695913,139795570
0,35768601,139864479
0,35707152,139840430
0,35661425,139739702
0,35698968,139768118
0,35665560,139754608
0,35659366,139720136
0,35730419,139740906
0,35690252,139707019
0,35700915,139771739
0,35629084,139793434
0,35735213,139833353
0,35768706,139804461
0,35646207,139827792
0,35697295,139808651
0,35622694,139740200
0,35632660,139732150
0,35630117,139879790
0,35628201,139737517
0,35714471,139801718
0,35697612,139881549
0,35690217,139775522
0,35646924,139750373
0,35688128,139845180
0,35681587,139775683
0,35759125,139853860
0,35698954,139700089
0,35631591,139792830
0,35676662,139752230
0,35660527,139870437
0,35786730,139733552
0,35783587,139835590
0,35633635,139836390
0,35735324,139895994
0,35652829,139734354
0,35763445,139740622
0,35683652,139771392
0,35730040,139711315
0,35684481,139701866
0,35755835,139735297
0,35639500,139729985
0,35762565,139755072
0,35712296,139778496
0,35680654,139772522
0,35709871,139726392
0,35692051,139883665
0,35682671,139798707
0,35689803,139702114
0,35635758,139719311
0,35696831,139792181
0,35682225,139702813
0,35606006,139755318
0,35749941,139717763
0,35769935,139770537
0,35701402,139813008
0,35695192,139767978
0,35702832,139890400
0,35797420,139720898
0,35652180,139760088
0,35629940,139793770
0,35680522,139769601
0,35631297,139716212
0,35643800,139721413
0,35709536,139811605
0,35613105,139713504
0,35698254,139775151
0,35692341,139702687
0,35732020,139713905
0,35677040,139765102
0,35706264,139754196
0,35731591,139728146
0,35671889,139860639
0,35700674,139763659
0,35675020,139716314
0,35684378,139700214
0,35763581,139835996
0,35676494,139743761
0,35674302,139737145
0,35646191,139712409
0,35686948,139774282
0,35728237,139717120
0,35690019,139731553
0,35634264,139711685
0,35652622,139765530
0,35619446,139730837
0,35629926,139750117
0,35737094,139835928
0,35680504,139767862
0,35694332,139784797
0,35667797,139761387
0,35761137,139814680
0,35670767,139761258
0,35793954,139717970
0,35706098,139848432
0,35700582,139751388
0,35751795,139769956
0,35628286,139773167
0,35698229,139751493
0,35661587,139751389
0,35720092,139782182
0,35780574,139714633
0,35641122,139743719
0,35731907,139706888
0,35726748,139793461
0,35627040,139720769
0,35628408,139714208
0,35787550,139880875
0,35727377,139771401
0,35776723,139721422
0,35620521,139783084
0,35711107,139771695
0,35628349,139712396
0,35648442,139710507
0,35749995,139803662
0,35740271,139889001
0,35610555,139754582
0,35696904,139832186
0,35628699,139794228
0,35618186,139718045
0,35672819,139746174
0,35624228,139725218
0,35770981,139733225
0,35683336,139765555
0,35701800,139784008
0,35758782,139820372
0,35740002,139705833
0,35688952,139788800
0,35699454,139774356
0,35751415,139856504
0,35649847,139747733
0,35764882,139803817
0,35722738,139799378
0,35669904,139768105
0,35684358,139775943
0,35687745,139784571
0,35722371,139748395
0,35733303,139706467
0,35693445,139709466
0,35729659,139714496
0,35627577,139882364
0,35738067,139895257
0,35694246,139761109
0,35699209,139743869
0,35718538,139798091
0,35776255,139840469
0,35665405,139758841
0,35682910,139816257
0,35722989,139747508
0,35646105,139747650
0,35706575,139787086
0,35621827,139738318
0,35605067,139742235
0,35701306,139713231
0,35669454,139702321
0,35721038,139706574
0,35675384,139790247
0,35659308,139728035
0,35778596,139752520
0,35692485,139771734
0,35672773,139740402
0,35623214,139713729
0,35763354,139852737
0,35716393,139770801
0,35663059,139759161
0,35692093,139786369
0,35695477,139816610
0,35724763,139832784
0,35712490,139803745
0,35633583,139750593
0,35690011,139700196
0,35777631,139831693
0,35691864,139726668
0,35767014,139804925
0,35714228,139770108
0,35768459,139883993
0,35676470,139769497
0,35629825,139889834
0,35686071,139774059
0,35674166,139751487
0,35699994,139751323
0,35751555,139803812
0,35636762,139762753
0,35665178,139754812
0,35738390,139895359
0,35766623,139786269
0,35697911,139774909
0,35776986,139721978
0,35659523,139868652
0,35602171,139734551
0,35694487,139744036
0,35663390,139757088
0,35710182,139724690
0,35626819,139898426
0,35729270,139707234
0,35696764,139842582
0,35695964,139801989
0,35687123,139762011
0,35667489,139749036
0,35769200,139803827
0,35683759,139790050
0,35665356,139717312
0,35648891,139747129
0,35674253,139769109
0,35696912,139814614
0,35725451,139706445
0,35673233,139800074
0,35688091,139776303
0,35712452,139768618
0,35674567,139777537
0,35774717,139703104
0,35723236,139707582
0,35730370,139862834
0,35755467,139735764
0,35707866,139743086
0,35637106,139705243
0,35746291,139712372
0,35701701,139752898
0,35617290,139704842
0,35698503,139765780
0,35693994,139708585
0,35673247,139720212
0,35678702,139782813
0,35621617,139748783
0,35681232,139709381
0,35798010,139791898
0,35691680,139736199
0,35656968,139825107
0,35665846,139728451
0,35662977,139744933
0,35743059,139806673
0,35684787,139785671
0,35714524,139789382
0,35688500,139767274
0,35671316,139817458
0,35625571,139727832
0,35680669,139767246
0,35677835,139770469
0,35728610,139774200
0,35628383,139738381
0,35733794,139774045
0,35667405,139754294
0,35738332,139711653
0,35673214,139703554
0,35667841,139764892
0,35659558,139702474
0,35667139,139763925
0,35626854,139772117
0,35684525,139774187
0,35644004,139789063
0,35761129,139729139
0,35645192,139896605
0,35642255,139700704
0,35746164,139818519
0,35690829,139766362
0,35683107,139844658
0,35645442,139706495
0,35732080,139705767
0,35659820,139791738
0,35659287,139753668
0,35777235,139791135
0,35666942,139748046
0,35656304,139744528
0,35677249,139808274
0,35728139,139782269
0,35698427,139873248
0,35673015,139736982
0,35627797,139738236
0,35748005,139850991
0,35611341,139735936
0,35719246,139796706
0,35619971,139712838
0,35704494,139708099
0,35714019,139798091
0,35632519,139799245
0,35604692,139755008
0,35746362,139776087
0,35681611,139767841
0,35696897,139775378
0,35651681,139706993
0,35650150,139738079
0,35695675,139761646
0,35670737,139702205
0,35681141,139726085
0,35690159,139778211
0,35692174,139774808
0,35632458,139883549
0,35731685,139789092
0,35621912,139728735
0,35662012,139751632
0,35696647,139751653
0,35734483,139716869
0,35729760,139826447
0,35669897,139856800
0,35622270,139738603
0,35626600,139737980
0,35605683,139723069
0,35643336,139714679
0,35643851,139817237
0,35692772,139852265
0,35773621,139770120
0,35624518,139729055
0,35660266,139704905
0,35665755,139730677
0,35732565,139758048
0,35731191,139725549
0,35780857,139756516
0,35743741,139881666
0,35619556,139744342
0,35752767,139740929
0,35605414,139735836
0,35792363,139707959
0,35624390,139719614
0,35692516,139756867
0,35664990,139758883
0,35674238,139850683
0,35626587,139885616
0,35661422,139742949
0,35691242,139793791
0,35613894,139728594
0,35655798,139850937
0,35699669,139764549
0,35723057,139867204
0,35748710,139721598
0,35650419,139721346
0,35664433,139701849
0,35619826,139728458
0,35707186,139760649
0,35666181,139755542
0,35701086,139750213
0,35720316,139754151
0,35709560,139764093
0,35703853,139791733
0,35660927,139737396
0,35731965,139714374
0,35649739,139718128
0,35690753,139711158
0,35627403,139719184
0,35680733,139714008
0,35675582,139773326
0,35712169,139780677
0,35604518,139742037
0,35702122,139771898
0,35698611,139813367
0,35700458,139892707
0,35754104,139817336
0,35716325,139789217
0,35622280,139741226
0,35666595,139726947
0,35667236,139727648
0,35714560,139738935
0,35713269,139792356
0,35663710,139715000
0,35728214,139794117
0,35666543,139780023
0,35779159,139723064
0,35680554,139715851
0,35718867,139845995
0,35733858,139716229
0,35663178,139724127
0,35781031,139722871
0,35713025,139776252
0,35729552,139709432
0,35738071,139749859
0,35777318,139721497
0,35623756,139738329
0,35698335,139774160
0,35730556,139711561
0,35689876,139721463
0,35723133,139752459
0,35687175,139768907
0,35742724,139725230
0,35653690,139794813
0,35615591,139750425
0,35723133,139787091
0,35696281,139791219
0,35692333,139771137
0,35751014,139739868
0,35692469,139736134
0,35699442,139775449
0,35730539,139733166
0,35717825,139812886
0,35720645,139785742
0,35661628,139729664
0,35684851,139733672
0,35648326,139724794
0,35655540,139738780
0,35690661,139844667
0,35691715,139735854
0,35696982,139830491
0,35629456,139794562
0,35699243,139744433
0,35684167,139702124
0,35665250,139704011
0,35694151,139702777
0,35702665,139742694
0,35648885,139749162
0,35773029,139825408
0,35658278,139702337
0,35735269,139700521
0,35701752,139762297
0,35620851,139732114
0,35693606,139772812
0,35732732,139702547
0,35608111,139735327
0,35683364,139701714
0,35679834,139735417
0,35689778,139700434
0,35650791,139759378
0,35675547,139771928
0,35630151,139725145
0,35657388,139755428
0,35700556,139772508
0,35664799,139757389
0,35604103,139734468
0,35733671,139829822
0,35626628,139887339
0,35701332,139734448
0,35697484,139826969
0,35669075,139708444
0,35606684,139703984
0,35704585,139854700
0,35610163,139742751
0,35625360,139879803
0,35683474,139759998
0,35614696,139714450
0,35728814,139715180
0,35745969,139714259
0,35731083,139770073
0,35661390,139749819
0,35706103,139745681
0,35679516,139749285
0,35695025,139704266
0,35679686,139718500
0,35678232,139749574
0,35665055,139756197
0,35674253,139764919
0,35753105,139700239
0,35696386,139779509
0,35686905,139766466
0,35640362,139881013
0,35632283,139711723
0,35685934,139731154
0,35685835,139735607
0,35750024,139711932
0,35734387,139700190
